---,Row Name,Name,StarSystemName,PosX,PosY,SpectralType,Luminosity,SubType,PrimarySlot,Cluster,ClusterOverlay,ClusterConstellation
4256,4256,4256,Saggina,-605.874,-2003.902,F,V,9,3,"(Id="""")",,
4257,4257,4257,Saidia,-1008.157,124.202,G,V,7,3,"(Id="""")",,
4258,4258,4258,Salardion,-37.917,-394.62,K,V,8,1,"(Id="""")",,
4259,4259,4259,Salisberg,-315.421,454.769,K,V,3,2,"(Id="""")",,
4260,4260,4260,Saltural,253.043,-43.935,K,V,9,1,"(Id="""")",,
4261,4261,4261,Saltville,377.938,-99.438,K,V,8,1,"(Id="""")",,
4262,4262,4262,Salvende,640.213,278.418,G,V,3,2,"(Id="""")",,
4263,4263,4263,San Carlos,454.874,-394.178,F,V,4,4,"(Id="""")",,
4264,4264,4264,Santa-Ana,668.724,200.815,F,V,0,3,"(Id="""")",,
4265,4265,4265,Santiago (CJF),-365.974,930.994,F,V,1,4,"(Id="""")",,
4266,4266,4266,Santiago (OA),400.929,173.62,K,V,2,2,"(Id="""")",,
4267,4267,4267,Sappho,-59.807,-240.67,G,V,1,3,"(Id="""")",,
4268,4268,4268,Sardis,-262.27,-164.012,M,V,7,1,"(Id="""")",,
4269,4269,4269,Sarkel,-89.842,-97.993,K,V,6,1,"(Id="""")",,
4270,4270,4270,Sartu (Bastille 3130+),297.215,-342.833,F,V,4,3,"(Id="""")",,
4271,4271,4271,Saumur,377.786,69.126,F,V,3,4,"(Id="""")",,
4272,4272,4272,Schmitt,-304.737,-430.2,K,V,0,2,"(Id="""")",,
4273,4273,4273,Schrim,616.313,199.868,K,V,8,1,"(Id="""")",,
4274,4274,4274,Sebha,422.896,-412.788,F,V,7,3,"(Id="""")",,
4275,4275,4275,Segerica,-27.284,-406.942,K,V,7,1,"(Id="""")",,
4276,4276,4276,Sendai,62.142,166.422,M,V,4,1,"(Id="""")",,
4277,4277,4277,Sentarus,-220.452,523.32,K,V,2,2,"(Id="""")",,
4278,4278,4278,Serenity,390.616,-396.529,K,V,5,1,"(Id="""")",,
4279,4279,4279,Seuta Bimyeong,266.09,359.232,K,V,6,1,"(Id="""")",,
4280,4280,4280,Seven Lands (Garotte 3130+),-456.51,261.635,M,V,5,1,"(Id="""")",,
4281,4281,4281,Shadow,-2.016,1749.942,B,IV,8,1,"(Id="""")",,
4282,4282,4282,Shady Palms,802.288,-161.952,F,Ia,8,1,"(Id="""")",,
4283,4283,4283,Shahhat,-972.832,139.663,M,V,3,1,"(Id="""")",,
4284,4284,4284,Shalaine,-529.321,129.21,K,V,7,1,"(Id="""")",,
4285,4285,4285,Shaobuon (Liu's Memory 3130+),-10.824,-416.351,K,V,3,1,"(Id="""")",,
4286,4286,4286,Shardayne,4.579,247.12,K,V,1,2,"(Id="""")",,
4287,4287,4287,Sharpe (Obeedah 3025+),63.639,-207.462,M,V,2,1,"(Id="""")",,
4288,4288,4288,Shaun (Burl 2822+),53.27,-328.061,G,V,6,3,"(Id="""")",,
4289,4289,4289,Sheridan (Clan),125.943,1794.232,G,IV,0,1,"(Id="""")",,
4290,4290,4290,Shimoda,265.117,263.628,G,V,6,3,"(Id="""")",,
4291,4291,4291,Shipton,-152.774,-517.692,G,V,8,2,"(Id="""")",,
4292,4292,4292,Shira,700.522,236.5,M,V,0,1,"(Id="""")",,
4293,4293,4293,Shiri,653.632,150.624,K,V,1,1,"(Id="""")",,
4294,4294,4294,Shui-pào,-7.786,-134.264,F,V,7,2,"(Id="""")",,
4295,4295,4295,Sialkot,-487.844,237.511,G,V,9,2,"(Id="""")",,
4296,4296,4296,Sichuan,35.534,-108.342,G,V,7,3,"(Id="""")",,
4297,4297,4297,Sidon,-465.196,183.866,F,V,0,4,"(Id="""")",,
4298,4298,4298,Sikkim,331.765,330.962,K,V,2,2,"(Id="""")",,
4299,4299,4299,Sileste,-535.337,314.399,F,V,8,4,"(Id="""")",,
4300,4300,4300,Simancas,398.857,-123.714,G,V,0,3,"(Id="""")",,
4301,4301,4301,Simone,387.554,-377.916,F,V,2,4,"(Id="""")",,
4302,4302,4302,Sindalin,104.842,-338.739,F,V,1,3,"(Id="""")",,
4303,4303,4303,Skaslien,220.523,-191.965,G,V,4,2,"(Id="""")",,
4304,4304,4304,Skiland,-83.83,545.678,G,V,7,2,"(Id="""")",,
4305,4305,4305,Skyfog,-59.979,-541.794,M,V,8,1,"(Id="""")",,
4306,4306,4306,Smithon,126.499,-432.67,M,V,0,5,"(Id="""")",,
4307,4307,4307,Smythe,207.446,-208.281,G,V,3,3,"(Id="""")",,
4308,4308,4308,Snailzar,21.039,-101.422,M,V,3,1,"(Id="""")",,
4309,4309,4309,Snowdon,-343.952,476.788,G,V,4,2,"(Id="""")",,
4310,4310,4310,Solor,-485.084,166.129,K,V,8,1,"(Id="""")",,
4311,4311,4311,Sornath,673.16,124.829,G,V,1,3,"(Id="""")",,
4312,4312,4312,Sorsk,717.094,183.094,G,V,5,3,"(Id="""")",,
4313,4313,4313,Sparta,-219.536,-207.587,K,V,3,1,"(Id="""")",,
4314,4314,4314,Spirit,-222.808,-117.546,G,V,0,4,"(Id="""")",,
4315,4315,4315,St. Andreas,-582.627,-365.812,G,V,7,3,"(Id="""")",,
4316,4316,4316,St. Cyr,510.01,-110.128,G,V,8,2,"(Id="""")",,
4317,4317,4317,St. Gall,-74.86,-87.658,K,V,9,1,"(Id="""")",,
4318,4318,4318,St. Jean,-467.418,1066.007,M,V,7,1,"(Id="""")",,
4319,4319,4319,Staffin,105.799,-178.032,F,V,5,3,"(Id="""")",,
4320,4320,4320,Star Cluster 1108 (RW),528.249,-1890.273,G,V,9,2,"(Id="""")",,
4321,4321,4321,Star Cluster 1108 (SW),1871.122,-672.87,K,V,8,1,"(Id="""")",,
4322,4322,4322,Star Cluster 643,1937.366,-172.024,K,V,2,2,"(Id="""")",,
4323,4323,4323,Star Cluster 65,803.801,-592.685,K,V,5,1,"(Id="""")",,
4324,4324,4324,Star Cluster 752,61.5,-1374.51,K,V,7,1,"(Id="""")",,
4325,4325,4325,Star Cluster 814,-1022.697,-449.467,F,V,5,4,"(Id="""")",,
4326,4326,4326,Star Cluster 889,-104.805,-1724.985,G,V,5,2,"(Id="""")",,
4327,4327,4327,Star Cluster A51,750.508,1390.518,K,V,7,1,"(Id="""")",,
4328,4328,4328,Star Cluster Briceno 1,1311.721,-570.295,M,V,0,1,"(Id="""")",,
4329,4329,4329,Star Cluster P12,115.721,1304.581,G,V,4,3,"(Id="""")",,
4330,4330,4330,Star Cluster P24,-399.096,1520.532,K,V,0,2,"(Id="""")",,
4331,4331,4331,Stardawn,-335.144,112.576,F,V,7,4,"(Id="""")",,
4332,4332,4332,Starshine,-373.714,-37.188,F,V,1,3,"(Id="""")",,
4333,4333,4333,Stellaris,-300.271,105.711,G,V,5,3,"(Id="""")",,
4334,4334,4334,Stettin (FWL),-341.976,-294.981,K,V,6,1,"(Id="""")",,
4335,4335,4335,Stettin (HL),-806.973,951.612,G,V,8,3,"(Id="""")",,
4336,4336,4336,Stirling,-424.175,179.243,M,V,3,1,"(Id="""")",,
4337,4337,4337,Stockpoll,187.313,-168.296,M,V,5,1,"(Id="""")",,
4338,4338,4338,Stonarboi,-99.116,309.722,G,V,1,4,"(Id="""")",,
4339,4339,4339,Stralsund,-651.703,735.939,G,V,7,3,"(Id="""")",,
4340,4340,4340,Strana Mechty,32.3,1767.809,G,VI,3,4,"(Id="""")",,
4341,4341,4341,Strato Domingo,10.796,1880.658,K,II,6,2,"(Id="""")",,
4342,4342,4342,Sturganos,370.763,-45.768,F,V,7,4,"(Id="""")",,
4343,4343,4343,Styriania,-503.419,328.205,K,V,0,2,"(Id="""")",,
4344,4344,4344,Summerstide,533.347,-141.269,F,V,6,3,"(Id="""")",,
4345,4345,4345,Sumy,37.988,-289.225,F,V,7,4,"(Id="""")",,
4346,4346,4346,Sunchon,274.508,208.433,G,V,9,2,"(Id="""")",,
4347,4347,4347,Sunnywood,61.128,-400.763,G,V,3,3,"(Id="""")",,
4348,4348,4348,Svalstad,-298.045,433.058,M,V,9,1,"(Id="""")",,
4349,4349,4349,Swales,302.362,34.924,M,V,7,1,"(Id="""")",,
4350,4350,4350,Sweet Water,-373.832,312.721,M,V,4,1,"(Id="""")",,
4351,4351,4351,Synsstad,-446.895,251.381,G,V,7,2,"(Id="""")",,
4352,4352,4352,Syrstart,-185.24,576.382,M,V,4,1,"(Id="""")",,
4353,4353,4353,Szepes,-232.294,-63.077,F,V,4,4,"(Id="""")",,
4354,4354,4354,Szombathely,-182.307,-84.029,F,V,9,3,"(Id="""")",,
4355,4355,4355,T Cephei (The Devil's Eye),617.689,-308.885,K,V,4,1,"(Id="""")",,
4356,4356,4356,Tadjoura,-995.551,174.925,F,V,6,3,"(Id="""")",,
4357,4357,4357,Takata (New Start 3130+),366.201,301.521,G,V,5,3,"(Id="""")",,
4358,4358,4358,Talisker,29.067,130.195,F,V,5,3,"(Id="""")",,
4359,4359,4359,Tallassee,146.776,3.931,F,V,1,3,"(Id="""")",,
4360,4360,4360,Tamaron,-2.003,1856.994,A,III,3,1,"(Id="""")",,
4361,4361,4361,Tangerz (Mayadi 2822+),158.383,106.747,K,V,8,1,"(Id="""")",,
4362,4362,4362,Tanis (Radulov 2600-),-57.373,1603.16,F,V,6,3,"(Id="""")",,
4363,4363,4363,Tansalir,-1550.813,-513.952,M,V,3,1,"(Id="""")",,
4364,4364,4364,Tantallon,488.941,0.494,K,V,1,2,"(Id="""")",,
4365,4365,4365,Tanz,651.509,229.542,G,V,3,2,"(Id="""")",,
4366,4366,4366,Taran's World,-59.948,505.527,K,V,2,2,"(Id="""")",,
4367,4367,4367,Tathis,85.61,1811.916,B,V,4,1,"(Id="""")",,
4368,4368,4368,Tatopani,-475.174,-7.043,K,V,8,1,"(Id="""")",,
4369,4369,4369,Taumaturgo,706.701,290.871,M,V,2,1,"(Id="""")",,
4370,4370,4370,Tazaraki,182.503,-262.427,G,V,8,2,"(Id="""")",,
4371,4371,4371,Tedibyhr,124.79,-63.402,K,V,4,1,"(Id="""")",,
4372,4372,4372,Tengil,-65.304,-311.897,K,V,7,1,"(Id="""")",,
4373,4373,4373,Tetschner,96.589,-292.245,G,V,5,3,"(Id="""")",,
4374,4374,4374,Tetski,-125.748,-475.26,M,V,7,1,"(Id="""")",,
4375,4375,4375,Teylingen,417.94,-119.056,G,V,9,3,"(Id="""")",,
4376,4376,4376,Thala,-958.097,167.247,K,V,3,1,"(Id="""")",,
4377,4377,4377,Thamel (Wyeth's Glory 3130+),24.526,-415.047,F,V,7,3,"(Id="""")",,
4378,4378,4378,Thasos,950.136,195.785,K,V,4,1,"(Id="""")",,
4379,4379,4379,Thazi,775.431,181.301,M,V,3,1,"(Id="""")",,
4380,4380,4380,The Eyes in the Dark,-936.001,297.243,F,V,1,4,"(Id="""")",,
4381,4381,4381,The Swan's Eye,640.868,-617.092,F,V,7,2,"(Id="""")",,
4382,4382,4382,Theta Carinae Cluster,223.325,472.133,K,V,5,1,"(Id="""")",,
4383,4383,4383,Thirty Weight,-246.437,-152.841,M,V,7,1,"(Id="""")",,
4384,4384,4384,Thorn,-774.43,666.562,G,V,4,2,"(Id="""")",,
4385,4385,4385,Tianamon,98.679,-83.789,F,V,7,4,"(Id="""")",,
4386,4386,4386,Tiber (Clan),89.514,1876.731,G,VI,8,3,"(Id="""")",,
4387,4387,4387,Tintavel,-98.381,-243.791,G,V,5,2,"(Id="""")",,
4388,4388,4388,Tirabad,339.017,-389.933,K,V,5,1,"(Id="""")",,
4389,4389,4389,Tiruchchirappalli,385.115,-257.922,F,V,1,3,"(Id="""")",,
4390,4390,4390,Tizga,-1037.368,129.592,K,V,4,1,"(Id="""")",,
4391,4391,4391,Tokasha,108.093,1728.42,K,IV,5,4,"(Id="""")",,
4392,4392,4392,Tomalov,-664.713,780.279,M,V,6,1,"(Id="""")",,
4393,4393,4393,Tordenskjold,-231.688,544.393,K,V,3,2,"(Id="""")",,
4394,4394,4394,Torgvei,-438.578,379.833,K,V,1,2,"(Id="""")",,
4395,4395,4395,Toten,567.997,92.895,G,V,3,3,"(Id="""")",,
4396,4396,4396,Totness,664.937,171.242,K,V,4,1,"(Id="""")",,
4397,4397,4397,Tottori,430.696,265.006,M,V,9,1,"(Id="""")",,
4398,4398,4398,Tovetin,36.998,426.239,K,V,8,1,"(Id="""")",,
4399,4399,4399,Tranquil,124.79,1757.882,F,V,0,1,"(Id="""")",,
4400,4400,4400,Transfer Station J239H2,-169.004,612.206,K,V,8,1,"(Id="""")",,
4401,4401,4401,Traussin,358.271,-318.857,G,V,1,4,"(Id="""")",,
4402,4402,4402,Tresspass,525.909,266.217,K,V,2,2,"(Id="""")",,
4403,4403,4403,Trondheim (JF),576.252,526.423,G,V,2,1,"(Id="""")",,
4404,4404,4404,Tuat,113.043,290.88,G,V,4,3,"(Id="""")",,
4405,4405,4405,Turkalia,303.886,25.228,K,V,1,2,"(Id="""")",,
4406,4406,4406,Turko,160.034,-190.205,K,V,4,1,"(Id="""")",,
4407,4407,4407,Turov,-317.217,-221.731,G,V,7,3,"(Id="""")",,
4408,4408,4408,Tylarzka,-294.391,-16.812,K,V,7,1,"(Id="""")",,
4409,4409,4409,Tyrfing,-33.118,-28.321,F,V,6,5,"(Id="""")",,
4410,4410,4410,Tyrlon,115.752,-446.465,G,V,1,6,"(Id="""")",,
4411,4411,4411,Ubangi,-383.648,412.593,K,V,3,2,"(Id="""")",,
4412,4412,4412,Ugland,557.628,107.976,F,V,8,3,"(Id="""")",,
4413,4413,4413,Ukunela,-282.64,85.277,K,V,1,2,"(Id="""")",,
4414,4414,4414,Ullieri,-31.407,-306.171,F,V,1,3,"(Id="""")",,
4415,4415,4415,Ulsan,194.568,275.084,G,V,1,4,"(Id="""")",,
4416,4416,4416,Ulubis,562.016,230.608,M,V,1,1,"(Id="""")",,
4417,4417,4417,Ulvskollen,582.383,-207.234,G,V,5,3,"(Id="""")",,
4418,4418,4418,Umgard,124.332,-419.083,K,V,8,1,"(Id="""")",,
4419,4419,4419,Undra,113.556,-116.101,G,V,5,2,"(Id="""")",,
4420,4420,4420,Union of Samoyedic Colonies,-896.324,34.81,F,V,3,2,"(Id="""")",,
4421,4421,4421,Unkador,369.847,-77.834,M,V,1,1,"(Id="""")",,
4422,4422,4422,Untran (Achtur 2822+),43.559,-421.61,K,V,4,1,"(Id="""")",,
4423,4423,4423,Vaajakoski,118.997,158.047,G,V,9,3,"(Id="""")",,
4424,4424,4424,Valabhi,-414.699,239.659,G,V,1,3,"(Id="""")",,
4425,4425,4425,Valdives,98.85,-371.583,K,V,8,1,"(Id="""")",,
4426,4426,4426,Valencia,-708.323,1123.766,G,V,1,2,"(Id="""")",,
4427,4427,4427,Valerius,-452.99,-154.235,F,V,3,3,"(Id="""")",,
4428,4428,4428,Valladolid,-556.328,200.497,G,V,8,3,"(Id="""")",,
4429,4429,4429,Valois,589.489,-166.238,K,V,1,2,"(Id="""")",,
4430,4430,4430,Vangburg,613.999,267.841,M,V,1,1,"(Id="""")",,
4431,4431,4431,Vannes,-167.474,548.318,G,V,7,2,"(Id="""")",,
4432,4432,4432,Vargtass,-236.652,467.498,G,V,7,3,"(Id="""")",,
4433,4433,4433,Vecchio,247.7,-137,K,V,2,1,"(Id="""")",,
4434,4434,4434,Verdinge,517.115,-6.375,F,V,1,3,"(Id="""")",,
4435,4435,4435,Vereeniging,417.33,-163.871,G,V,0,3,"(Id="""")",,
4436,4436,4436,Versailles (Taussen 2822+),206.934,-81.726,G,V,5,3,"(Id="""")",,
4437,4437,4437,Vicksland,-263.03,-116.427,K,V,9,1,"(Id="""")",,
4438,4438,4438,Victralla,280.268,-342.097,F,V,0,4,"(Id="""")",,
4439,4439,4439,Viluisk,-437.338,345.102,K,V,9,1,"(Id="""")",,
4440,4440,4440,Vinstra,516.133,186.162,K,V,6,1,"(Id="""")",,
4441,4441,4441,Vinton,7.675,1912.177,G,VI,8,3,"(Id="""")",,
4442,4442,4442,Vintru,116.313,-159.506,F,V,6,4,"(Id="""")",,
4443,4443,4443,Viribium,-53.623,-389.078,F,V,9,3,"(Id="""")",,
4444,4444,4444,Viroflay,-569.837,177.964,G,V,7,2,"(Id="""")",,
4445,4445,4445,Visby,-811.278,740.338,K,V,4,1,"(Id="""")",,
4446,4446,4446,Voehn,598.877,195.744,G,V,8,2,"(Id="""")",,
4447,4447,4447,Vonja,648.966,115.771,G,V,4,2,"(Id="""")",,
4448,4448,4448,Vortalcoy,-485.097,81.772,F,V,4,4,"(Id="""")",,
4449,4449,4449,Vulture's Nest,-241.637,416.975,G,V,3,2,"(Id="""")",,
4450,4450,4450,Várri,-266.421,480.201,G,V,6,2,"(Id="""")",,
4451,4451,4451,Waini Point,732.502,165.029,K,V,0,3,"(Id="""")",,
4452,4452,4452,Waitur,621.953,109.627,K,V,7,1,"(Id="""")",,
4453,4453,4453,Wantorill,84.412,-303.15,F,V,7,4,"(Id="""")",,
4454,4454,4454,Warrumbungle,-194.159,195.28,G,V,7,3,"(Id="""")",,
4455,4455,4455,Waycross,141.124,-22.791,K,V,2,2,"(Id="""")",,
4456,4456,4456,Waystation 531,-742.558,1349.207,M,V,9,1,"(Id="""")",,
4457,4457,4457,Wazan,5.94,-140.692,F,V,8,3,"(Id="""")",,
4458,4458,4458,Wedderborg,472.222,-85.391,K,V,8,1,"(Id="""")",,
4459,4459,4459,Weitinger,125.018,-343.96,K,V,8,1,"(Id="""")",,
4460,4460,4460,Weiz,177.429,-249.212,K,V,2,2,"(Id="""")",,
4461,4461,4461,Weldry,73.944,-417.248,F,V,9,3,"(Id="""")",,
4462,4462,4462,Werfer,237.267,-344.033,M,V,9,1,"(Id="""")",,
4463,4463,4463,Westfield,235.565,107.666,M,V,6,1,"(Id="""")",,
4464,4464,4464,Westphalia,125.246,-103.713,G,V,2,3,"(Id="""")",,
4465,4465,4465,Windhoek,-349.225,442.365,M,V,7,1,"(Id="""")",,
4466,4466,4466,Wingzar,-465.853,130.314,K,V,3,2,"(Id="""")",,
4467,4467,4467,Wismar,-846.922,945.11,K,V,4,1,"(Id="""")",,
4468,4468,4468,Wittington,424.202,105.465,F,V,2,3,"(Id="""")",,
4469,4469,4469,Wokha,751.776,167.106,M,V,7,1,"(Id="""")",,
4470,4470,4470,Wonju,266.75,414,M,V,7,1,"(Id="""")",,
4471,4471,4471,Woogi,226.858,-412.083,K,V,8,1,"(Id="""")",,
4472,4472,4472,Wynn's Roost,610.609,269.932,F,V,3,3,"(Id="""")",,
4473,4473,4473,Wypoute,-335.572,369.17,G,V,6,3,"(Id="""")",,
4474,4474,4474,Yamoussoukra,504.06,-67.985,F,V,2,4,"(Id="""")",,
4475,4475,4475,Yidtall,-479.601,-25.87,F,V,5,2,"(Id="""")",,
4476,4476,4476,Ylemelke,-234.23,451.71,M,V,6,1,"(Id="""")",,
4477,4477,4477,Yongd,113.192,-309.007,F,V,3,3,"(Id="""")",,
4478,4478,4478,York (Clan),-70.834,1807.012,F,V,2,2,"(Id="""")",,
4479,4479,4479,Ype-Jhu,674.285,138.333,K,V,8,1,"(Id="""")",,
4480,4480,4480,Yufu,231.779,119.701,M,V,8,1,"(Id="""")",,
4481,4481,4481,Yàn-huì,55.622,-273.649,K,V,3,2,"(Id="""")",,
4482,4482,4482,Zacatecoluca,385.877,-217.768,K,V,9,1,"(Id="""")",,
4483,4483,4483,Zalt,661.832,248.285,M,V,5,1,"(Id="""")",,
4484,4484,4484,Zalzangor,266.481,-327.09,F,V,3,1,"(Id="""")",,
4485,4485,4485,Zambezi,388.168,-188.606,M,V,8,1,"(Id="""")",,
4486,4486,4486,Zanbasa,-316.661,458.801,F,V,3,3,"(Id="""")",,
4487,4487,4487,Zangul,119.804,-402.483,K,V,6,1,"(Id="""")",,
4488,4488,4488,Zara (FWL),-140.855,-219.597,F,V,3,3,"(Id="""")",,
4489,4489,4489,Zathras/Zatharas,-84.041,-390.39,G,V,2,3,"(Id="""")",,
4490,4490,4490,Zawiercie,266.262,167.208,K,V,7,1,"(Id="""")",,
4491,4491,4491,Zebrenaski,-287.409,-99.771,F,V,6,4,"(Id="""")",,
4492,4492,4492,Zebuluraskai,616.788,266.337,G,V,7,3,"(Id="""")",,
4493,4493,4493,Zefri,-490.406,238.303,M,V,3,1,"(Id="""")",,
4494,4494,4494,Zelmag III,-265.979,-401.802,G,V,4,3,"(Id="""")",,
4495,4495,4495,Zelski II,324.101,-427.161,G,V,8,2,"(Id="""")",,
4496,4496,4496,Zempoatlepetl,-212.183,-139.054,G,V,6,3,"(Id="""")",,
4497,4497,4497,Zertarum,-135.536,460.178,F,V,0,4,"(Id="""")",,
4498,4498,4498,Zetang,692.735,216.708,G,V,0,4,"(Id="""")",,
4499,4499,4499,Zhaomaon (Cluff's Stand 3130+),1.344,-428.929,K,V,4,1,"(Id="""")",,
4500,4500,4500,Zinal,-515.49,110.026,F,V,9,3,"(Id="""")",,
4501,4501,4501,Zindao,105.508,-241.562,G,V,9,3,"(Id="""")",,
4502,4502,4502,Zuhbehr,-351.883,-38.226,K,V,0,2,"(Id="""")",,
4503,4503,4503,Zumbo,711.438,162.875,G,V,9,2,"(Id="""")",,
4504,4504,4504,Ålborg,552.551,499.127,F,IV,2,3,"(Id="""")",,
4505,4505,4505,Úr Cruinne,-15.217,-471.939,M,V,2,1,"(Id="""")",,
4506,4506,4506,Attenbrooks,-71.766,986.082,G,III,1,4,"(Id="""")",,
4507,4507,4507,Bazaar,23.578,754.886,G,VI,2,3,"(Id="""")",,
4508,4508,4508,Cambridge Perimeter Defense Station,-300.827,640.81,M,V,7,1,"(Id="""")",,
4509,4509,4509,Columbus (Epsilon Pegasus),405.006,601.855,G,V,2,4,"(Id="""")",,
4510,4510,4510,Ctesiphon,321.685,1044.936,M,III,2,2,"(Id="""")",,
4511,4511,4511,Dark Nebula,-137.44,424.06,K,V,8,15,"(Id="""")",,
4512,4512,4512,Ghent,211.24,1164.481,G,III,2,4,"(Id="""")",,
4513,4513,4513,Harris,-141.321,802.486,G,IV,5,3,"(Id="""")",,
4514,4514,4514,Interstellar Expeditions Base #14,-1499.962,326.19,K,V,3,1,"(Id="""")",,
4515,4515,4515,Interstellar Expeditions Base #22,-734.294,-1753.113,G,V,1,5,"(Id="""")",,
4516,4516,4516,Interstellar Expeditions Base #6,1285.288,-178.441,M,V,4,1,"(Id="""")",,
4517,4517,4517,Kinbrace,-396.134,863.646,K,III,3,3,"(Id="""")",,
4518,4518,4518,Ramsey,-402.692,1025.944,G,V,8,3,"(Id="""")",,
4519,4519,4519,Salonika,436.242,973.818,A,V,4,5,"(Id="""")",,
4520,4520,4520,Suda Bay,245.026,947.691,F,Ia,2,1,"(Id="""")",,
4521,4521,4521,Transfer Facility 4,293.32,669.005,M,II,4,2,"(Id="""")",,
4522,4522,4522,Transfer Station P3,-112.41,885.647,K,V,2,6,"(Id="""")",,
4523,4523,4523,Transfer Station P9,-115.441,1037.657,G,II,3,2,"(Id="""")",,
4524,4524,4524,Trelleborg,109.262,920.57,A,II,9,2,"(Id="""")",,
4525,4525,4525,Trinity,-248.762,761.402,G,V,4,3,"(Id="""")",,
4526,4526,4526,Wark,-299.568,694.859,G,V,0,2,"(Id="""")",,
4527,4527,4527,Wolf Orbital 82,-103.853,683.813,G,IV,6,1,"(Id="""")",,
4528,4528,4528,DPR 0101,-137,889,M,V,7,1,"(Id="""")",,
4529,4529,4529,DPR 0102,-162,894,M,V,5,1,"(Id="""")",,
4530,4530,4530,DPR 0103,-187,899,M,V,0,1,"(Id="""")",,
4531,4531,4531,DPR 0104,-212,904,M,V,1,1,"(Id="""")",,
4532,4532,4532,DPR 0105,-237,909,M,V,0,1,"(Id="""")",,
4533,4533,4533,DPR 0106,-262,914,F,V,8,1,"(Id="""")",,
4534,4534,4534,DPR 0107,-287,919,M,V,3,1,"(Id="""")",,
4535,4535,4535,DPR 0108,-312,924,M,V,9,1,"(Id="""")",,
4536,4536,4536,DPR 0109,-337,929,K,V,6,1,"(Id="""")",,
4537,4537,4537,DPR 0201,-725,1075,M,V,1,1,"(Id="""")",,
4538,4538,4538,DPR 0202,-732,1048,M,V,9,1,"(Id="""")",,
4539,4539,4539,DPR 0203,-739,1021,G,V,2,1,"(Id="""")",,
4540,4540,4540,DPR 0204,-744,994,M,V,4,1,"(Id="""")",,
4541,4541,4541,DPR 0205,-752,967,M,V,6,1,"(Id="""")",,
4542,4542,4542,DPR 0301,-598,813,M,V,4,1,"(Id="""")",,
4543,4543,4543,DPR 0302,-573,819,M,V,9,1,"(Id="""")",,
4544,4544,4544,DPR 0303,-548,825,G,V,5,1,"(Id="""")",,
4545,4545,4545,DPR 0304,-523,831,F,V,0,1,"(Id="""")",,
4546,4546,4546,DPR 0305,-497,838,M,V,2,1,"(Id="""")",,
4547,4547,4547,DPR 0306,-472,844,M,V,3,1,"(Id="""")",,
4548,4548,4548,DPR 0307,-447,850,M,V,9,1,"(Id="""")",,
4549,4549,4549,DPR 0308,-422,857,M,V,4,1,"(Id="""")",,
4550,4550,4550,DPR 0309,-386,885,M,V,0,1,"(Id="""")",,
4551,4551,4551,DPR 0310,-376,907,M,V,5,1,"(Id="""")",,
4552,4552,4552,NC 01,-685,1120,G,V,6,1,"(Id="""")",,
4553,4553,4553,DPR 0401,-425,395,M,V,2,1,"(Id="""")",,
4554,4554,4554,DPR 0402,-445,416,M,V,9,1,"(Id="""")",,
4555,4555,4555,DPR 0403,-465,437,F,V,3,1,"(Id="""")",,
4556,4556,4556,DPR 0404,-485,458,M,V,1,1,"(Id="""")",,
4557,4557,4557,DPR 0405,-505,479,M,V,7,1,"(Id="""")",,
4558,4558,4558,DPR 0406,-525,500,M,V,3,1,"(Id="""")",,
4559,4559,4559,DPR 0407,-545,521,M,V,7,1,"(Id="""")",,
4560,4560,4560,DPR 0408,-565,542,G,V,3,1,"(Id="""")",,
4561,4561,4561,DPR 0409,-585,563,M,V,6,1,"(Id="""")",,
4562,4562,4562,DPR 0410,-605,584,M,V,9,1,"(Id="""")",,
4563,4563,4563,DPR 0411,-625,605,M,V,9,1,"(Id="""")",,
4564,4564,4564,DPR 0412,-645,626,M,V,5,1,"(Id="""")",,
4565,4565,4565,DPR 0413,-665,647,M,V,6,1,"(Id="""")",,
4566,4566,4566,HL 01,-686,650.6,M,V,1,1,"(Id="""")",,
4567,4567,4567,HL 02,-701,664,M,V,7,1,"(Id="""")",,
4568,4568,4568,HL 03,-690,690,M,V,4,1,"(Id="""")",,
4569,4569,4569,HL 04,-655,686,M,V,8,1,"(Id="""")",,
4570,4570,4570,HL 05,-650,708,M,V,8,1,"(Id="""")",,
4571,4571,4571,HL 06,-650,750,G,V,4,1,"(Id="""")",,
4572,4572,4572,HL 07,-636,785,G,V,5,1,"(Id="""")",,
4573,4573,4573,HL 08,-625,820,A,V,8,1,"(Id="""")",,
4574,4574,4574,HL 09,-655,841,M,V,1,1,"(Id="""")",,
4575,4575,4575,HL 10,-690,828,M,V,5,1,"(Id="""")",,
4576,4576,4576,HL 11,-676,795,M,V,8,1,"(Id="""")",,
4577,4577,4577,HL 12,-695,735,M,V,5,1,"(Id="""")",,
4578,4578,4578,HL 13,-710,755,F,V,5,1,"(Id="""")",,
4579,4579,4579,HL 14,-710,794,M,V,3,1,"(Id="""")",,
4580,4580,4580,HL 15,-742,755,M,V,1,1,"(Id="""")",,
4581,4581,4581,HL 16,-727,671,M,V,5,1,"(Id="""")",,
4582,4582,4582,HL 17,-756,707,M,V,3,1,"(Id="""")",,
4583,4583,4583,HL 18,-781,735,M,V,2,1,"(Id="""")",,
4584,4584,4584,HL 19,-744,784,M,V,3,1,"(Id="""")",,
