,Name,StarSystemName,PosX,PosY,SpectralType,Luminosity,SubType,PrimarySlot
3395,,ER 031,-123,1407,F,V,3,1
3396,,ER 032,-124,1436,M,V,3,1
3397,,ER 033,-124,1465,M,V,5,1
3398,,ER 034,-124,1494,K,V,4,1
3399,,ER 035,-124,1523,M,V,8,1
3400,,ER 036,-124,1552,M,V,7,1
3401,,ER 037,-124,1581,M,V,8,1
3402,,ER 038,-96,1625,M,V,4,1
3403,,ER 039,-76,1645,A,V,0,1
3404,,ER 040,-56,1665,M,V,2,1
3405,,ER 041,-36,1685,M,V,4,1
3406,,ER 042,-16,1705,M,V,4,1
3407,,ER 043,4,1725,M,V,6,1
3408,,KC 01,2,1777,M,V,8,1
3409,,KC 02,-40,1814,M,V,0,1
3410,,KC 03,0,1900,M,V,8,1
3411,,KC 04,-45,1883,M,V,5,1
3412,,KC 05,47,1860,M,V,5,1
3413,,KC 06,62,1827,K,V,3,1
3414,,KC 07,68,1776,M,V,8,1
3415,,KC 08,95,1780,M,V,3,1
3416,,KC 09,101,1763,M,V,4,1
3417,,KC 10,88,1725,M,V,1,1
3418,,KC 11,128,1736,M,V,3,1
3419,,NP 00,-163,543,M,V,0,1
3420,,NP 01,-396,354,K,V,8,1
3421,,NP 02,-555,132,M,V,1,1
3422,,NP 03,-580,134,M,V,9,1
3423,,NP 04,-495,-116,M,V,6,1
3424,,NP 05,-458,-193,M,V,2,1
3425,,NP 06,-475,-275,G,V,6,1
3426,,NP 07,-453,-366,M,V,9,1
3427,,NP 08,-375,-390,M,V,8,1
3428,,NP 09,-351,-417,M,V,1,1
3429,,NP 10,-352,-447,M,V,9,1
3430,,NP 11,-381,-483,M,V,1,1
3431,,NP 12,-364,-374,M,V,2,1
3432,,NP 13,-344,-377,M,V,3,1
3433,,NP 14,-305,-383,M,V,2,1
3434,,NP 15,-255,-458,M,V,7,1
3435,,NP 16,-265,-500,K,V,4,1
3436,,NP 17,-283,-539,M,V,0,1
3437,,NP 18,-287,-564,K,V,1,1
3438,,NP 19,-214,-458,M,V,8,1
3439,,NP 20,-173,-477,K,V,0,1
3440,,NP 21,-235,-530,M,V,2,1
3441,,NP 22,-47,-503,K,V,0,1
3442,,NP 23,4,-471,K,V,7,1
3443,,NP 24,35,-495,K,V,4,1
3444,,NP 25,95,-487,M,V,4,1
3445,,NP 26,213,-484,G,V,9,1
3446,,NP 27,225,-500,M,V,1,1
3447,,NP 28,269,-430,M,V,5,1
3448,,NP 29,291,-453,K,V,3,1
3449,,NP 30,339,-451,M,V,3,1
3450,,NP 31,417,-417,M,V,5,1
3451,,NP 32,379,-457,M,V,7,1
3452,,NP 33,414,-487,K,V,0,1
3453,,NP 34,451,-478,M,V,5,1
3454,,NP 35,366,-397,M,V,7,1
3455,,NP 36,425,-455,M,V,6,1
3456,,NP 37,519,-282,M,V,4,1
3457,,NP 38,541,-295,M,V,8,1
3458,,NP 39,560,-275,M,V,5,1
3459,,NP 40,683,-107,M,V,1,1
3460,,NP 41,660,-108,M,V,8,1
3461,,NP 42,563,-308,M,V,7,1
3462,,NP 43,585,-321,M,V,7,1
3463,,NP 44,607,-334,G,V,3,1
3464,,NP 45,608,-212,K,V,1,1
3465,,NP 46,635,-212,M,V,8,1
3466,,NP 47,633,19,M,V,5,1
3467,,NP 48,657,19,F,V,4,1
3468,,NP 49,640,62,M,V,1,1
3469,,NP 50,800,203,M,V,9,1
3470,,NP 51,446,263,M,V,9,1
3471,,NP 52,479,300,M,V,0,1
3472,,NP 53,495,320,G,V,8,1
3473,,NP 54,511,340,M,V,5,1
3474,,NP 55,386,417,M,V,0,1
3475,,NP 56,401,432,M,V,4,1
3476,,NP 57,429,450,M,V,1,1
3477,,NP 58,444,458,M,V,5,1
3478,,NP 59,472,468,M,V,7,1
3479,,NP 60,499,479,M,V,6,1
3480,,NP 61,527,489,M,V,3,1
3481,,NP 62,338,438,M,V,9,1
3482,,NP 63,344,459,M,V,4,1
3483,,NP 64,225,450,M,V,9,1
3484,,NP 65,170,443,M,V,4,1
3485,,DPR 0116,-492,1076,M,V,2,1
3486,,DPR 0117,-518,1087,K,V,5,1
3487,,DPR 0118,-546,1088,K,V,7,1
3488,,DPR 0119,-572,1090,K,V,1,1
3489,,DPR 0120,-600,1094,M,V,3,1
3490,,DPR 0121,-628,1102,M,V,1,1
3491,,DPR 0115,-450,1042,M,V,6,1
3492,,DPR 0114,-430,1032,M,V,7,1
3493,,DPR 0113,-383,1015,M,V,0,1
3494,,DPR 0112,-363,1005,K,V,6,1
3495,,DPR 0111,-363,975,G,V,3,1
3496,,DPR 0110,-365,955,M,V,8,1
3497,,DPR 0101,-137,889,G,V,4,1
3498,,DPR 0102,-162,894,M,V,1,1
3499,,DPR 0103,-187,899,M,V,3,1
3500,,DPR 0104,-212,904,M,V,6,1
3501,,DPR 0105,-237,909,M,V,0,1
3502,,DPR 0106,-262,914,M,V,3,1
3503,,DPR 0107,-287,919,M,V,3,1
3504,,DPR 0108,-312,924,K,V,5,1
3505,,DPR 0109,-337,929,M,V,1,1
3506,,DPR 0110,-365,955,M,V,1,1
3507,,DPR 0111,-363,975,A,V,0,1
3508,,DPR 0112,-363,1005,M,V,2,1
3509,,DPR 0113,-383,1015,M,V,9,1
3510,,DPR 0114,-430,1032,F,V,8,1
3511,,DPR 0115,-450,1042,M,V,0,1
3512,,DPR 0116,-492,1076,M,V,5,1
3513,,DPR 0117,-518,1087,M,V,7,1
3514,,DPR 0118,-546,1088,M,V,2,1
3515,,DPR 0119,-572,1090,M,V,4,1
3516,,DPR 0120,-600,1094,M,V,5,1
3517,,DPR 0121,-628,1102,M,V,0,1
3518,,DPR 0201,-725,1075,M,V,8,1
3519,,DPR 0202,-732,1048,G,V,6,1
3520,,DPR 0203,-739,1021,F,V,5,1
3521,,DPR 0204,-744,994,M,V,5,1
3522,,DPR 0205,-752,967,K,V,9,1
3523,,DPR 0301,-598,813,M,V,3,1
3524,,DPR 0302,-573,819,M,V,9,1
3525,,DPR 0303,-548,825,A,V,4,1
3526,,DPR 0304,-523,831,G,V,1,1
3527,,DPR 0305,-497,838,M,V,8,1
3528,,DPR 0306,-472,844,M,V,9,1
3529,,DPR 0307,-447,850,M,V,8,1
3530,,DPR 0308,-422,857,G,V,6,1
3531,,DPR 0309,-386,885,M,V,5,1
3532,,DPR 0310,-376,907,M,V,0,1
3533,,DPR 0401,-425,395,M,V,1,1
3534,,DPR 0402,-445,416,M,V,2,1
3535,,DPR 0403,-465,437,M,V,1,1
3536,,DPR 0404,-485,458,M,V,9,1
3537,,DPR 0405,-505,479,M,V,5,1
3538,,DPR 0406,-525,500,M,V,5,1
3539,,DPR 0407,-545,521,M,V,7,1
3540,,DPR 0408,-565,542,M,V,9,1
3541,,DPR 0409,-585,563,M,V,6,1
3542,,DPR 0410,-605,584,M,V,8,1
3543,,DPR 0411,-625,605,M,V,0,1
3544,,DPR 0412,-645,626,M,V,8,1
3545,,DPR 0413,-665,647,M,V,0,1
3546,,DPR 0501,-169,791,F,V,8,1
3547,,DPR 0502,-196,781,M,V,8,1
3548,,DPR 0503,-223,770,M,V,6,1
3549,,DPR 0504,-267,738,M,V,5,1
3550,,DPR 0505,-283,716,M,V,9,1
3551,,DPR 0506,-300,667,M,V,4,1
3552,,DPR 0507,-274,634,K,V,7,1
3553,,DPR 0508,-247,628,M,V,5,1
3554,,DPR 0509,-220,622,M,V,8,1
3555,,DPR 0510,-193,616,M,V,0,1
3556,,DPR 0601,-46,976,M,V,7,1
3557,,DPR 0602,-20,969,M,V,8,1
3558,,DPR 0603,6,960,M,V,1,1
3559,,DPR 0604,32,951,M,V,5,1
3560,,DPR 0605,58,942,M,V,5,1
3561,,DPR 0606,84,933,M,V,8,1
3562,,DPR 0607,136,926,M,V,3,1
3563,,DPR 0608,163,932,M,V,7,1
3564,,DPR 0609,190,938,M,V,4,1
3565,,DPR 0610,217,944,M,V,9,1
3566,,DPR 0611,260,966,M,V,4,1
3567,,DPR 0612,276,986,M,V,3,1
3568,,DPR 0613,291,1005,M,V,1,1
3569,,DPR 0614,307,1025,M,V,8,1
3570,,DPR 0615,345,1029,M,V,8,1
3571,,DPR 0616,368,1014,M,V,7,1
3572,,DPR 0617,391,999,M,V,7,1
3573,,DPR 0618,414,984,M,V,3,1
3574,,DPR 0701,-79,698,K,V,5,1
3575,,DPR 0702,-54,713,M,V,5,1
3576,,DPR 0703,-29,728,M,V,4,1
3577,,DPR 0704,-4,743,M,V,0,1
3578,,DPR 0705,44,772,G,V,2,1
3579,,DPR 0706,65,790,M,V,1,1
3580,,DPR 0707,86,808,M,V,7,1
3581,,DPR 0708,107,826,M,V,7,1
3582,,DPR 0709,122,869,M,V,9,1
3583,,DPR 0710,116,894,M,V,6,1
3584,,DPR 0711,155,832,K,V,1,1
3585,,DPR 0712,181,821,M,V,7,1
3586,,DPR 0713,207,810,B,V,9,1
3587,,DPR 0714,234,799,M,V,0,1
3588,,EC821-387D,-204.8,1732.829,G,V,6,1
3589,,ER 001,-82,530,M,V,2,1
3590,,ER 002,-86,555,M,V,3,1
3591,,ER 003,-90,580,M,V,3,1
3592,,ER 004,-94,605,F,V,7,1
3593,,ER 005,-98,630,M,V,3,1
3594,,ER 006,-102,655,M,V,3,1
3595,,ER 007,-112,708,M,V,8,1
3596,,ER 008,-120,733,M,V,0,1
3597,,ER 009,-128,758,M,V,8,1
3598,,ER 010,-136,783,M,V,3,1
3599,,ER 011,-134,822,G,V,5,1
3600,,ER 012,-126,842,F,V,4,1
3601,,ER 013,-118,862,M,V,9,1
3602,,ER 014,-102,909,K,V,1,1
3603,,ER 015,-92,934,K,V,4,1
3604,,ER 016,-82,959,M,V,4,1
3605,,ER 017,-92,1005,M,V,8,1
3606,,ER 018,-112,1025,M,V,7,1
3607,,ER 019,-116,1065,M,V,5,1
3608,,ER 020,-117,1093,M,V,9,1
3609,,ER 021,-117,1122,M,V,9,1
3610,,ER 022,-118,1150,M,V,6,1
3611,,ER 023,-118,1179,G,V,4,1
3612,,ER 024,-119,1207,M,V,4,1
3613,,ER 025,-119,1236,K,V,6,1
3614,,ER 026,-120,1264,G,V,4,1
3615,,ER 027,-121,1293,K,V,9,1
3616,,ER 028,-122,1321,M,V,1,1
3617,,ER 029,-122,1350,M,V,1,1
3618,,ER 030,-123,1378,M,V,5,1
3619,,ER 031,-123,1407,M,V,2,1
3620,,ER 032,-124,1436,M,V,1,1
3621,,ER 033,-124,1465,M,V,1,1
3622,,ER 034,-124,1494,M,V,4,1
3623,,ER 035,-124,1523,M,V,6,1
3624,,ER 036,-124,1552,M,V,4,1
3625,,ER 037,-124,1581,M,V,4,1
3626,,ER 038,-96,1625,M,V,3,1
3627,,ER 039,-76,1645,A,V,4,1
3628,,ER 040,-56,1665,G,V,1,1
3629,,ER 041,-36,1685,M,V,2,1
3630,,ER 042,-16,1705,M,V,4,1
3631,,ER 043,4,1725,M,V,8,1
3632,,ER 044,18,1745,K,V,4,1
3633,,ER 045,-82,1610,M,V,8,1
3634,,HL 01,-686,650.6,G,V,3,1
3635,,HL 02,-701,664,G,V,0,1
3636,,HL 03,-690,690,G,V,3,1
3637,,HL 04,-655,686,M,V,2,1
3638,,HL 05,-650,708,M,V,0,1
3639,,HL 06,-650,750,K,V,3,1
3640,,HL 07,-636,785,M,V,7,1
3641,,HL 08,-625,820,M,V,4,1
3642,,HL 09,-655,841,G,V,8,1
3643,,HL 10,-690,828,M,V,7,1
3644,,HL 11,-676,795,M,V,7,1
3645,,HL 12,-695,735,M,V,5,1
3646,,HL 13,-710,755,M,V,0,1
3647,,HL 14,-710,794,K,V,4,1
3648,,HL 15,-742,755,M,V,6,1
3649,,HL 16,-727,671,M,V,2,1
3650,,HL 17,-756,707,M,V,3,1
3651,,HL 18,-781,735,G,V,6,1
3652,,HL 19,-744,784,M,V,8,1
3653,,HL 20,-762,793,M,V,7,1
3654,,HL 21,-772,819,M,V,2,1
3655,,HL 22,-802,807,M,V,3,1
3656,,HL 23,-838,794,M,V,5,1
3657,,HL 24,-840,835,M,V,6,1
3658,,HL 25,-835,868,M,V,1,1
3659,,HL 26,-701,861,M,V,6,1
3660,,HL 27,-770,859,M,V,4,1
3661,,HL 28,-755,890,M,V,9,1
3662,,HL 29,-805,880,G,V,4,1
3663,,HL 30,-835,915,F,V,4,1
3664,,HL 31,-745,915,K,V,5,1
3665,,HL 32,-775,940,G,V,2,1
3666,,HL 33,-815,940,M,V,5,1
3667,,JF 01,575,510,M,V,6,1
3668,,JF 02,573,478,M,V,1,1
3669,,JF 03,595,525,M,V,3,1
3670,,KC 01,2,1777,M,V,3,1
3671,,KC 02,-40,1814,M,V,7,1
3672,,KC 03,0,1900,M,V,2,1
3673,,KC 04,-45,1883,M,V,3,1
3674,,KC 05,47,1860,K,V,0,1
3675,,KC 06,62,1827,G,V,3,1
3676,,KC 07,68,1776,K,V,9,1
3677,,KC 08,95,1780,M,V,1,1
3678,,KC 09,101,1763,M,V,7,1
3679,,KC 10,88,1725,M,V,9,1
3680,,KC 11,128,1736,M,V,4,1
3681,,KC 12,68,1746,M,V,1,1
3682,,KC 13,49,1817,G,V,1,1
3683,,KC 14,24,1862,M,V,4,1
3684,,KC 15,-35,1855,G,V,2,1
3685,,KC 16,-89,1823,M,V,2,1
3686,,KC 17,-110,1835,M,V,4,1
3687,,NC 01,-685,1120,G,V,4,1
3688,,NP 00,-163,543,M,V,1,1
3689,,NP 01,-396,354,M,V,7,1
3690,,NP 02,-555,132,M,V,3,1
3691,,NP 03,-580,134,G,V,2,1
3692,,NP 04,-495,-116,M,V,4,1
3693,,NP 05,-458,-193,M,V,8,1
3694,,NP 06,-475,-275,M,V,6,1
3695,,NP 07,-453,-366,M,V,8,1
3696,,NP 08,-375,-390,M,V,2,1
3697,,NP 09,-351,-417,M,V,7,1
3698,,NP 10,-352,-447,K,V,7,1
3699,,NP 11,-381,-483,M,V,0,1
3700,,NP 12,-364,-374,M,V,7,1
3701,,NP 13,-344,-377,M,V,9,1
3702,,NP 14,-305,-383,M,V,0,1
3703,,NP 15,-255,-458,M,V,0,1
3704,,NP 16,-265,-500,M,V,0,1
3705,,NP 17,-283,-539,K,V,5,1
3706,,NP 18,-287,-564,M,V,8,1
3707,,NP 19,-214,-458,K,V,7,1
3708,,NP 20,-173,-477,M,V,7,1
3709,,NP 21,-235,-530,M,V,3,1
3710,,NP 22,-47,-503,M,V,7,1
3711,,NP 23,4,-471,B,V,7,1
3712,,NP 24,35,-495,M,V,1,1
3713,,NP 25,95,-487,M,V,9,1
3714,,NP 26,213,-484,M,V,4,1
3715,,NP 27,225,-500,M,V,8,1
3716,,NP 28,269,-430,A,V,6,1
3717,,NP 29,291,-453,M,V,4,1
3718,,NP 30,339,-451,M,V,6,1
3719,,NP 31,417,-417,M,V,5,1
3720,,NP 32,379,-457,G,V,3,1
3721,,NP 33,414,-487,M,V,7,1
3722,,NP 34,451,-478,M,V,2,1
3723,,NP 35,366,-397,M,V,2,1
3724,,NP 36,425,-455,M,V,2,1
3725,,NP 37,519,-282,K,V,5,1
3726,,NP 38,541,-295,M,V,7,1
3727,,NP 39,560,-275,M,V,1,1
3728,,NP 40,683,-107,M,V,4,1
3729,,NP 41,660,-108,M,V,4,1
3730,,NP 42,563,-308,M,V,3,1
3731,,NP 43,585,-321,K,V,3,1
3732,,NP 44,607,-334,M,V,1,1
3733,,NP 45,608,-212,M,V,1,1
3734,,NP 46,635,-212,M,V,9,1
3735,,NP 47,633,19,M,V,6,1
3736,,NP 48,657,19,M,V,9,1
3737,,NP 49,640,62,A,V,1,1
3738,,NP 50,800,203,M,V,7,1
3739,,NP 51,446,263,G,V,4,1
3740,,NP 52,479,300,M,V,0,1
3741,,NP 53,495,320,K,V,0,1
3742,,NP 54,511,340,M,V,1,1
3743,,NP 55,386,417,M,V,9,1
3744,,NP 56,401,432,M,V,9,1
3745,,NP 57,429,450,M,V,7,1
3746,,NP 58,444,458,M,V,4,1
3747,,NP 59,472,468,K,V,1,1
3748,,NP 60,499,479,M,V,7,1
3749,,NP 61,527,489,M,V,6,1
3750,,NP 62,338,438,M,V,9,1
3751,,NP 63,344,459,M,V,5,1
3752,,NP 64,225,450,M,V,6,1
3753,,NP 65,170,443,M,V,6,1
3754,,TFS 01,416,472,M,V,1,1
3755,,TFS 02,416,501,M,V,7,1
3756,,TFS 03,415,528,M,V,8,1
3757,,TFS 04,415,555,A,V,8,1
3758,,TFS 05,414,582,M,V,0,1
3759,,TFS 06,390,620,G,V,7,1
3760,,TFS 07,366,632,M,V,4,1
3761,,TFS 08,342,644,M,V,5,1
3762,,TFS 09,318,656,M,V,5,1
3763,,TFS 10,287,692,K,V,2,1
3764,,TFS 11,280,716,M,V,3,1
3765,,TFS 12,274,740,K,V,0,1
3766,,TFS 13,268,764,M,V,5,1
3767,,TFS 14,258,815,M,V,0,1
3768,,TFS 15,256,841,G,V,6,1
3769,,TFS 16,253,868,M,V,0,1
3770,,TFS 17,251,894,M,V,0,1
3771,,TFS 18,248,921,K,V,6,1
3772,,TFS 19,304,1064,M,V,3,1
3773,,TFS 20,285,1084,M,V,4,1
3774,,TFS 21,267,1104,M,V,8,1
3775,,TFS 22,248,1124,M,V,2,1
3776,,TFS 23,230,1144,K,V,5,1
3777,,TFS 24,204,1192,F,V,0,1
3778,,TFS 25,197,1220,M,V,7,1
3779,,TFS 26,191,1248,M,V,8,1
3780,,TFS 27,185,1276,M,V,1,1
3781,,TFS 28,179,1304,G,V,0,1
3782,,TFS 29,173,1332,M,V,6,1
3783,,TFS 30,167,1360,M,V,0,1
3784,,TFS 31,161,1388,M,V,2,1
3785,,TFS 32,155,1416,M,V,4,1
3786,,TFS 33,149,1444,M,V,2,1
3787,,TFS 34,143,1472,M,V,2,1
3788,,TFS 35,137,1500,M,V,7,1
3789,,TFS 36,131,1528,M,V,6,1
3790,,TFS 37,125,1556,G,V,0,1
3791,,TFS 38,119,1584,G,V,9,1
3792,,TFS 39,113,1612,G,V,5,1
3793,,TFS 40,107,1640,G,V,4,1
3794,,TFS 41,101,1668,M,V,2,1
3795,,TFS 42,95,1696,M,V,0,1
