Name,Name,StarSystemName,PosX,PosY,SpectralType,Luminosity,SubType,Cluster,ClusterOverlay,ClusterConstellation
4399,4399.0,Tranquil,124.79,1757.882,F,V,0.0,"(Id="""")",,
4400,4400.0,Transfer Station J239H2,-169.00400000000002,612.206,K,V,8.0,"(Id="""")",,
4401,4401.0,Traussin,358.27099999999996,-318.857,G,V,1.0,"(Id="""")",,
4402,4402.0,Tresspass,525.909,266.217,K,V,2.0,"(Id="""")",,
4403,4403.0,Trondheim (JF),576.252,526.423,G,V,2.0,"(Id="""")",,
4404,4404.0,Tuat,113.04299999999999,290.88,G,V,4.0,"(Id="""")",,
4405,4405.0,Turkalia,303.88599999999997,25.228,K,V,1.0,"(Id="""")",,
4406,4406.0,Turko,160.034,-190.205,K,V,4.0,"(Id="""")",,
4407,4407.0,Turov,-317.217,-221.731,G,V,7.0,"(Id="""")",,
4408,4408.0,Tylarzka,-294.39099100000004,-16.812,K,V,7.0,"(Id=""MWFactionAsset:TheJunkyard"")",None,None
4409,4409.0,Tyrfing,-33.118,-28.320999999999998,F,V,6.0,"(Id="""")",,
4410,4410.0,Tyrlon,115.75200000000001,-446.465,G,V,1.0,"(Id="""")",,
4411,4411.0,Ubangi,-383.648,412.593,K,V,3.0,"(Id="""")",,
4412,4412.0,Ugland,557.628,107.976,F,V,8.0,"(Id="""")",,
4413,4413.0,Ukunela,-282.64,85.277,K,V,1.0,"(Id="""")",,
4414,4414.0,Ullieri,-31.406999999999996,-306.171,F,V,1.0,"(Id="""")",,
4415,4415.0,Ulsan,194.56799999999998,275.084,G,V,1.0,"(Id="""")",,
4416,4416.0,Ulubis,562.016,230.608,M,V,1.0,"(Id="""")",,
4417,4417.0,Ulvskollen,582.383,-207.234,G,V,5.0,"(Id="""")",,
4418,4418.0,Umgard,124.33200000000001,-419.083,K,V,8.0,"(Id="""")",,
4419,4419.0,Undra,113.556,-116.101,G,V,5.0,"(Id="""")",,
4420,4420.0,Union of Samoyedic Colonies,-896.324,34.81,F,V,3.0,"(Id="""")",,
4421,4421.0,Unkador,369.847,-77.834,M,V,1.0,"(Id="""")",,
4422,4422.0,Untran (Achtur 2822+),43.559,-421.61,K,V,4.0,"(Id="""")",,
4423,4423.0,Vaajakoski,118.99700000000001,158.047,G,V,9.0,"(Id="""")",,
4424,4424.0,Valabhi,-414.699,239.65900000000002,G,V,1.0,"(Id="""")",,
4425,4425.0,Valdives,98.85,-371.583,K,V,8.0,"(Id="""")",,
4426,4426.0,Valencia,-708.323,1123.766,G,V,1.0,"(Id="""")",,
4427,4427.0,Valerius,-452.99,-154.235,F,V,3.0,"(Id="""")",,
4428,4428.0,Valladolid,-556.328,200.497,G,V,8.0,"(Id="""")",,
4429,4429.0,Valois,589.489,-166.238,K,V,1.0,"(Id="""")",,
4430,4430.0,Vangburg,613.999,267.841,M,V,1.0,"(Id="""")",,
4431,4431.0,Vannes,-167.47400000000002,548.318,G,V,7.0,"(Id="""")",,
4432,4432.0,Vargtass,-236.65200000000002,467.49800000000005,G,V,7.0,"(Id="""")",,
4433,4433.0,Vecchio,247.7,-137.0,K,V,2.0,"(Id="""")",,
4434,4434.0,Verdinge,517.115,-6.375,F,V,1.0,"(Id="""")",,
4435,4435.0,Vereeniging,417.33,-163.87099999999998,G,V,0.0,"(Id="""")",,
4436,4436.0,Versailles (Taussen 2822+),206.93400000000003,-81.726,G,V,5.0,"(Id="""")",,
4437,4437.0,Vicksland,-263.03,-116.427,K,V,9.0,"(Id="""")",,
4438,4438.0,Victralla,280.26800499999996,-342.096985,F,V,0.0,"(Id=""MWFactionAsset:TaurianCorridor"")",None,None
4439,4439.0,Viluisk,-437.338,345.102,K,V,9.0,"(Id="""")",,
4440,4440.0,Vinstra,516.133,186.162,K,V,6.0,"(Id="""")",,
4441,4441.0,Vinton,7.675,1912.1770000000001,G,VI,8.0,"(Id="""")",,
4442,4442.0,Vintru,116.31299999999999,-159.506,F,V,6.0,"(Id="""")",,
4443,4443.0,Viribium,-53.623000000000005,-389.07800000000003,F,V,9.0,"(Id="""")",,
4444,4444.0,Viroflay,-569.837,177.96400000000003,G,V,7.0,"(Id="""")",,
4445,4445.0,Visby,-811.278,740.3380000000001,K,V,4.0,"(Id="""")",,
4446,4446.0,Voehn,598.877,195.74400000000003,G,V,8.0,"(Id="""")",,
4447,4447.0,Vonja,648.966,115.771,G,V,4.0,"(Id="""")",,
4448,4448.0,Vortalcoy,-485.097,81.77199999999999,F,V,4.0,"(Id="""")",,
4449,4449.0,Vulture's Nest,-241.637,416.975,G,V,3.0,"(Id="""")",,
4450,4450.0,Várri,-266.421,480.20099999999996,G,V,6.0,"(Id="""")",,
4451,4451.0,Waini Point,732.502,165.02900000000002,K,V,0.0,"(Id="""")",,
4452,4452.0,Waitur,621.953,109.62700000000001,K,V,7.0,"(Id="""")",,
4453,4453.0,Wantorill,84.412,-303.15,F,V,7.0,"(Id="""")",,
4454,4454.0,Warrumbungle,-194.15900000000002,195.28,G,V,7.0,"(Id="""")",,
4455,4455.0,Waycross,141.124,-22.791,K,V,2.0,"(Id="""")",,
4456,4456.0,Waystation 531,-742.558,1349.207,M,V,9.0,"(Id="""")",,
4457,4457.0,Wazan,5.94,-140.692,F,V,8.0,"(Id="""")",,
4458,4458.0,Wedderborg,472.222,-85.391,K,V,8.0,"(Id="""")",,
4459,4459.0,Weitinger,125.01799999999999,-343.96,K,V,8.0,"(Id="""")",,
4460,4460.0,Weiz,177.429,-249.21200000000002,K,V,2.0,"(Id="""")",,
4461,4461.0,Weldry,73.944,-417.24800000000005,F,V,9.0,"(Id="""")",,
4462,4462.0,Werfer,237.266998,-344.03299,M,V,9.0,"(Id=""MWFactionAsset:TaurianCorridor"")",None,None
4463,4463.0,Westfield,235.565,107.666,M,V,6.0,"(Id="""")",,
4464,4464.0,Westphalia,125.24600000000001,-103.713,G,V,2.0,"(Id="""")",,
4465,4465.0,Windhoek,-349.225,442.365,M,V,7.0,"(Id="""")",,
4466,4466.0,Wingzar,-465.85299699999996,130.313995,K,V,3.0,"(Id=""MWFactionAsset:AlarionPeriphery"")",None,None
4467,4467.0,Wismar,-846.922,945.11,K,V,4.0,"(Id="""")",,
4468,4468.0,Wittington,424.201996,105.464996,F,V,2.0,"(Id=""MWFactionAsset:OutworldsBorder"")",None,None
4469,4469.0,Wokha,751.7760000000001,167.106,M,V,7.0,"(Id="""")",,
4470,4470.0,Wonju,266.75,414.0,M,V,7.0,"(Id="""")",,
4471,4471.0,Woogi,226.858,-412.083,K,V,8.0,"(Id="""")",,
4472,4472.0,Wynn's Roost,610.609,269.932,F,V,3.0,"(Id="""")",,
4473,4473.0,Wypoute,-335.57199999999995,369.17,G,V,6.0,"(Id="""")",,
4474,4474.0,Yamoussoukra,504.06,-67.985,F,V,2.0,"(Id="""")",,
4475,4475.0,Yidtall,-479.601,-25.87,F,V,5.0,"(Id="""")",,
4476,4476.0,Ylemelke,-234.23,451.71,M,V,6.0,"(Id="""")",,
4477,4477.0,Yongd,113.19200000000001,-309.007,F,V,3.0,"(Id="""")",,
4478,4478.0,York (Clan),-70.834,1807.0120000000002,F,V,2.0,"(Id="""")",,
4479,4479.0,Ype-Jhu,674.285,138.333,K,V,8.0,"(Id="""")",,
4480,4480.0,Yufu,231.77900000000002,119.70100000000001,M,V,8.0,"(Id="""")",,
4481,4481.0,Yàn-huì,55.622,-273.649,K,V,3.0,"(Id="""")",,
4482,4482.0,Zacatecoluca,385.87699999999995,-217.768,K,V,9.0,"(Id="""")",,
4483,4483.0,Zalt,661.832,248.285,M,V,5.0,"(Id="""")",,
4484,4484.0,Zalzangor,266.48098799999997,-327.089996,F,V,3.0,"(Id=""MWFactionAsset:TaurianCorridor"")",None,None
4485,4485.0,Zambezi,388.168,-188.606,M,V,8.0,"(Id="""")",,
4486,4486.0,Zanbasa,-316.661,458.801,F,V,3.0,"(Id="""")",,
4487,4487.0,Zangul,119.804,-402.483,K,V,6.0,"(Id="""")",,
4488,4488.0,Zara (FWL),-140.855,-219.597,F,V,3.0,"(Id="""")",,
4489,4489.0,Zathras/Zatharas,-84.041,-390.39,G,V,2.0,"(Id="""")",,
4490,4490.0,Zawiercie,266.262,167.208,K,V,7.0,"(Id="""")",,
4491,4491.0,Zebrenaski,-287.409,-99.771,F,V,6.0,"(Id="""")",,
4492,4492.0,Zebuluraskai,616.788,266.337,G,V,7.0,"(Id="""")",,
4493,4493.0,Zefri,-490.406,238.303,M,V,3.0,"(Id="""")",,
4494,4494.0,Zelmag III,-265.97900000000004,-401.80199999999996,G,V,4.0,"(Id="""")",,
4495,4495.0,Zelski II,324.101,-427.161,G,V,8.0,"(Id="""")",,
4496,4496.0,Zempoatlepetl,-212.183,-139.054,G,V,6.0,"(Id="""")",,
4497,4497.0,Zertarum,-135.536,460.17800000000005,F,V,0.0,"(Id="""")",,
4498,4498.0,Zetang,692.735,216.708,G,V,0.0,"(Id="""")",,
4499,4499.0,Zhaomaon (Cluff's Stand 3130+),1.344,-428.92900000000003,K,V,4.0,"(Id="""")",,
4500,4500.0,Zinal,-515.49,110.02600000000001,F,V,9.0,"(Id="""")",,
4501,4501.0,Zindao,105.508003,-241.561996,G,V,9.0,"(Id=""MWFactionAsset:DavionBorder"")",None,None
4502,4502.0,Zuhbehr,-351.88300000000004,-38.226,K,V,0.0,"(Id="""")",,
4503,4503.0,Zumbo,711.438,162.875,G,V,9.0,"(Id="""")",,
4504,4504.0,Ålborg,552.5509999999999,499.12699999999995,F,IV,2.0,"(Id="""")",,
4505,4505.0,Úr Cruinne,-15.217,-471.939,M,V,2.0,"(Id="""")",,
4506,4506.0,Attenbrooks,-71.766,986.082,G,III,1.0,"(Id="""")",,
4507,4507.0,Bazaar,23.578000000000003,754.8860000000001,G,VI,2.0,"(Id="""")",,
4508,4508.0,Cambridge Perimeter Defense Station,-300.827,640.81,M,V,7.0,"(Id="""")",,
4509,4509.0,Columbus (Epsilon Pegasus),405.006,601.855,G,V,2.0,"(Id="""")",,
4510,4510.0,Ctesiphon,321.685,1044.9360000000001,M,III,2.0,"(Id="""")",,
4511,4511.0,Dark Nebula,-137.440002,424.05999800000006,K,V,8.0,"(Id=""MWFactionAsset:PirateCluster"")",None,None
4512,4512.0,Ghent,211.24,1164.481,G,III,2.0,"(Id="""")",,
4513,4513.0,Harris,-141.321,802.4860000000001,G,IV,5.0,"(Id="""")",,
4514,4514.0,Interstellar Expeditions Base #14,-1499.9620000000002,326.19,K,V,3.0,"(Id="""")",,
4515,4515.0,Interstellar Expeditions Base #22,-734.294,-1753.1129999999998,G,V,1.0,"(Id="""")",,
4516,4516.0,Interstellar Expeditions Base #6,1285.288,-178.44099999999997,M,V,4.0,"(Id="""")",,
4517,4517.0,Kinbrace,-396.134,863.6460000000001,K,III,3.0,"(Id="""")",,
4518,4518.0,Ramsey,-402.69199999999995,1025.944,G,V,8.0,"(Id="""")",,
4519,4519.0,Salonika,436.24199999999996,973.818,A,V,4.0,"(Id="""")",,
4520,4520.0,Suda Bay,245.02599999999998,947.691,F,Ia,2.0,"(Id="""")",,
4521,4521.0,Transfer Facility 4,293.32,669.005,M,II,4.0,"(Id="""")",,
4522,4522.0,Transfer Station P3,-112.41,885.6469999999999,K,V,2.0,"(Id="""")",,
4523,4523.0,Transfer Station P9,-115.441,1037.657,G,II,3.0,"(Id="""")",,
4524,4524.0,Trelleborg,109.262,920.57,A,II,9.0,"(Id="""")",,
4525,4525.0,Trinity,-248.762,761.4019999999999,G,V,4.0,"(Id="""")",,
4526,4526.0,Wark,-299.568,694.8589999999999,G,V,0.0,"(Id="""")",,
4527,4527.0,Wolf Orbital 82,-103.853,683.813,G,IV,6.0,"(Id="""")",,
4528,4528.0,DPR 0101,-137.0,889.0,M,V,7.0,"(Id="""")",,
4529,4529.0,DPR 0102,-162.0,894.0,M,V,5.0,"(Id="""")",,
4530,4530.0,DPR 0103,-187.0,899.0,M,V,0.0,"(Id="""")",,
4531,4531.0,DPR 0104,-212.0,904.0,M,V,1.0,"(Id="""")",,
4532,4532.0,DPR 0105,-237.0,909.0,M,V,0.0,"(Id="""")",,
4533,4533.0,DPR 0106,-262.0,914.0,F,V,8.0,"(Id="""")",,
4534,4534.0,DPR 0107,-287.0,919.0,M,V,3.0,"(Id="""")",,
4535,4535.0,DPR 0108,-312.0,924.0,M,V,9.0,"(Id="""")",,
4536,4536.0,DPR 0109,-337.0,929.0,K,V,6.0,"(Id="""")",,
4537,4537.0,DPR 0201,-725.0,1075.0,M,V,1.0,"(Id="""")",,
4538,4538.0,DPR 0202,-732.0,1048.0,M,V,9.0,"(Id="""")",,
4539,4539.0,DPR 0203,-739.0,1021.0,G,V,2.0,"(Id="""")",,
4540,4540.0,DPR 0204,-744.0,994.0,M,V,4.0,"(Id="""")",,
4541,4541.0,DPR 0205,-752.0,967.0,M,V,6.0,"(Id="""")",,
4542,4542.0,DPR 0301,-598.0,813.0,M,V,4.0,"(Id="""")",,
4543,4543.0,DPR 0302,-573.0,819.0,M,V,9.0,"(Id="""")",,
4544,4544.0,DPR 0303,-548.0,825.0,G,V,5.0,"(Id="""")",,
4545,4545.0,DPR 0304,-523.0,831.0,F,V,0.0,"(Id="""")",,
4546,4546.0,DPR 0305,-497.0,838.0,M,V,2.0,"(Id="""")",,
4547,4547.0,DPR 0306,-472.0,844.0,M,V,3.0,"(Id="""")",,
4548,4548.0,DPR 0307,-447.0,850.0,M,V,9.0,"(Id="""")",,
4549,4549.0,DPR 0308,-422.0,857.0,M,V,4.0,"(Id="""")",,
4550,4550.0,DPR 0309,-386.0,885.0,M,V,0.0,"(Id="""")",,
4551,4551.0,DPR 0310,-376.0,907.0,M,V,5.0,"(Id="""")",,
4552,4552.0,NC 01,-685.0,1120.0,G,V,6.0,"(Id="""")",,
4553,4553.0,DPR 0401,-425.0,395.0,M,V,2.0,"(Id="""")",,
4554,4554.0,DPR 0402,-445.0,416.0,M,V,9.0,"(Id="""")",,
4555,4555.0,DPR 0403,-465.0,437.0,F,V,3.0,"(Id="""")",,
4556,4556.0,DPR 0404,-485.0,458.0,M,V,1.0,"(Id="""")",,
4557,4557.0,DPR 0405,-505.0,479.0,M,V,7.0,"(Id="""")",,
4558,4558.0,DPR 0406,-525.0,500.0,M,V,3.0,"(Id="""")",,
4559,4559.0,DPR 0407,-545.0,521.0,M,V,7.0,"(Id="""")",,
4560,4560.0,DPR 0408,-565.0,542.0,G,V,3.0,"(Id="""")",,
4561,4561.0,DPR 0409,-585.0,563.0,M,V,6.0,"(Id="""")",,
4562,4562.0,DPR 0410,-605.0,584.0,M,V,9.0,"(Id="""")",,
4563,4563.0,DPR 0411,-625.0,605.0,M,V,9.0,"(Id="""")",,
4564,4564.0,DPR 0412,-645.0,626.0,M,V,5.0,"(Id="""")",,
4565,4565.0,DPR 0413,-665.0,647.0,M,V,6.0,"(Id="""")",,
4566,4566.0,HL 01,-686.0,650.6,M,V,1.0,"(Id="""")",,
4567,4567.0,HL 02,-701.0,664.0,M,V,7.0,"(Id="""")",,
4568,4568.0,HL 03,-690.0,690.0,M,V,4.0,"(Id="""")",,
4569,4569.0,HL 04,-655.0,686.0,M,V,8.0,"(Id="""")",,
4570,4570.0,HL 05,-650.0,708.0,M,V,8.0,"(Id="""")",,
4571,4571.0,HL 06,-650.0,750.0,G,V,4.0,"(Id="""")",,
4572,4572.0,HL 07,-636.0,785.0,G,V,5.0,"(Id="""")",,
4573,4573.0,HL 08,-625.0,820.0,A,V,8.0,"(Id="""")",,
4574,4574.0,HL 09,-655.0,841.0,M,V,1.0,"(Id="""")",,
4575,4575.0,HL 10,-690.0,828.0,M,V,5.0,"(Id="""")",,
4576,4576.0,HL 11,-676.0,795.0,M,V,8.0,"(Id="""")",,
4577,4577.0,HL 12,-695.0,735.0,M,V,5.0,"(Id="""")",,
4578,4578.0,HL 13,-710.0,755.0,F,V,5.0,"(Id="""")",,
4579,4579.0,HL 14,-710.0,794.0,M,V,3.0,"(Id="""")",,
4580,4580.0,HL 15,-742.0,755.0,M,V,1.0,"(Id="""")",,
4581,4581.0,HL 16,-727.0,671.0,M,V,5.0,"(Id="""")",,
4582,4582.0,HL 17,-756.0,707.0,M,V,3.0,"(Id="""")",,
4583,4583.0,HL 18,-781.0,735.0,M,V,2.0,"(Id="""")",,
4584,4584.0,HL 19,-744.0,784.0,M,V,3.0,"(Id="""")",,
4585,4585.0,HL 20,-762.0,793.0,G,V,7.0,"(Id="""")",,
4586,4586.0,HL 21,-772.0,819.0,M,V,0.0,"(Id="""")",,
4587,4587.0,HL 22,-802.0,807.0,K,V,7.0,"(Id="""")",,
4588,4588.0,HL 23,-838.0,794.0,M,V,9.0,"(Id="""")",,
4589,4589.0,HL 24,-840.0,835.0,M,V,8.0,"(Id="""")",,
4590,4590.0,HL 25,-835.0,868.0,M,V,8.0,"(Id="""")",,
4591,4591.0,HL 26,-701.0,861.0,K,V,1.0,"(Id="""")",,
4592,4592.0,HL 27,-770.0,859.0,M,V,4.0,"(Id="""")",,
4593,4593.0,HL 28,-755.0,890.0,K,V,3.0,"(Id="""")",,
4594,4594.0,HL 29,-805.0,880.0,G,V,8.0,"(Id="""")",,
4595,4595.0,HL 30,-835.0,915.0,M,V,1.0,"(Id="""")",,
4596,4596.0,HL 31,-745.0,915.0,M,V,1.0,"(Id="""")",,
4597,4597.0,HL 32,-775.0,940.0,M,V,5.0,"(Id="""")",,
4598,4598.0,HL 33,-815.0,940.0,M,V,2.0,"(Id="""")",,
4599,4599.0,DPR 0501,-169.0,791.0,M,V,7.0,"(Id="""")",,
4600,4600.0,DPR 0502,-196.0,781.0,K,V,7.0,"(Id="""")",,
4601,4601.0,DPR 0503,-223.0,770.0,F,V,1.0,"(Id="""")",,
4602,4602.0,DPR 0504,-267.0,738.0,M,V,3.0,"(Id="""")",,
4603,4603.0,DPR 0505,-283.0,716.0,M,V,2.0,"(Id="""")",,
4604,4604.0,DPR 0506,-300.0,667.0,M,V,2.0,"(Id="""")",,
4605,4605.0,DPR 0507,-274.0,634.0,M,V,4.0,"(Id="""")",,
4606,4606.0,DPR 0508,-247.0,628.0,K,V,3.0,"(Id="""")",,
4607,4607.0,DPR 0509,-220.0,622.0,K,V,8.0,"(Id="""")",,
4608,4608.0,DPR 0510,-193.0,616.0,M,V,6.0,"(Id="""")",,
4609,4609.0,DPR 0601,-46.0,976.0,M,V,0.0,"(Id="""")",,
4610,4610.0,DPR 0602,-20.0,969.0,M,V,6.0,"(Id="""")",,
4611,4611.0,DPR 0603,6.0,960.0,M,V,0.0,"(Id="""")",,
4612,4612.0,DPR 0604,32.0,951.0,M,V,4.0,"(Id="""")",,
4613,4613.0,DPR 0605,58.0,942.0,M,V,3.0,"(Id="""")",,
4614,4614.0,DPR 0606,84.0,933.0,M,V,0.0,"(Id="""")",,
4615,4615.0,DPR 0607,136.0,926.0,M,V,9.0,"(Id="""")",,
4616,4616.0,DPR 0608,163.0,932.0,M,V,9.0,"(Id="""")",,
4617,4617.0,DPR 0609,190.0,938.0,M,V,7.0,"(Id="""")",,
4618,4618.0,DPR 0610,217.0,944.0,M,V,0.0,"(Id="""")",,
4619,4619.0,DPR 0611,260.0,966.0,M,V,3.0,"(Id="""")",,
4620,4620.0,DPR 0612,276.0,986.0,M,V,0.0,"(Id="""")",,
4621,4621.0,DPR 0613,291.0,1005.0,M,V,8.0,"(Id="""")",,
4622,4622.0,DPR 0614,307.0,1025.0,M,V,5.0,"(Id="""")",,
4623,4623.0,DPR 0615,345.0,1029.0,K,V,2.0,"(Id="""")",,
4624,4624.0,DPR 0616,368.0,1014.0,M,V,2.0,"(Id="""")",,
4625,4625.0,DPR 0617,391.0,999.0,K,V,4.0,"(Id="""")",,
4626,4626.0,DPR 0618,414.0,984.0,M,V,9.0,"(Id="""")",,
4627,4627.0,DPR 0701,-79.0,698.0,M,V,1.0,"(Id="""")",,
4628,4628.0,DPR 0702,-54.0,713.0,M,V,3.0,"(Id="""")",,
4629,4629.0,DPR 0703,-29.0,728.0,M,V,1.0,"(Id="""")",,
4630,4630.0,DPR 0704,-4.0,743.0,M,V,7.0,"(Id="""")",,
4631,4631.0,DPR 0705,44.0,772.0,K,V,5.0,"(Id="""")",,
4632,4632.0,DPR 0706,65.0,790.0,M,V,1.0,"(Id="""")",,
4633,4633.0,DPR 0707,86.0,808.0,M,V,2.0,"(Id="""")",,
4634,4634.0,DPR 0708,107.0,826.0,G,V,5.0,"(Id="""")",,
4635,4635.0,DPR 0709,122.0,869.0,G,V,9.0,"(Id="""")",,
4636,4636.0,DPR 0710,116.0,894.0,M,V,9.0,"(Id="""")",,
4637,4637.0,DPR 0711,155.0,832.0,M,V,1.0,"(Id="""")",,
4638,4638.0,DPR 0712,181.0,821.0,M,V,6.0,"(Id="""")",,
4639,4639.0,DPR 0713,207.0,810.0,M,V,7.0,"(Id="""")",,
4640,4640.0,DPR 0714,234.0,799.0,M,V,1.0,"(Id="""")",,
4641,4641.0,ER 044,18.0,1745.0,M,V,7.0,"(Id="""")",,
4642,4642.0,ER 045,-82.0,1610.0,M,V,6.0,"(Id="""")",,
4643,4643.0,JF 01,575.0,510.0,M,V,6.0,"(Id="""")",,
4644,4644.0,JF 02,573.0,478.0,M,V,9.0,"(Id="""")",,
4645,4645.0,JF 03,595.0,525.0,M,V,9.0,"(Id="""")",,
4646,4646.0,KC 12,68.0,1746.0,M,V,1.0,"(Id="""")",,
4647,4647.0,KC 13,49.0,1817.0,M,V,2.0,"(Id="""")",,
4648,4648.0,KC 14,24.0,1862.0,M,V,3.0,"(Id="""")",,
4649,4649.0,KC 15,-35.0,1855.0,M,V,7.0,"(Id="""")",,
4650,4650.0,KC 16,-89.0,1823.0,M,V,0.0,"(Id="""")",,
4651,4651.0,KC 17,-110.0,1835.0,K,V,3.0,"(Id="""")",,
4652,4652.0,TFS 01,416.0,472.0,M,V,0.0,"(Id="""")",,
4653,4653.0,TFS 02,416.0,501.0,M,V,5.0,"(Id="""")",,
4654,4654.0,TFS 03,415.0,528.0,M,V,6.0,"(Id="""")",,
4655,4655.0,TFS 04,415.0,555.0,M,V,7.0,"(Id="""")",,
4656,4656.0,TFS 05,414.0,582.0,M,V,1.0,"(Id="""")",,
4657,4657.0,TFS 06,390.0,620.0,M,V,3.0,"(Id="""")",,
4658,4658.0,TFS 07,366.0,632.0,M,V,8.0,"(Id="""")",,
4659,4659.0,TFS 08,342.0,644.0,M,V,0.0,"(Id="""")",,
4660,4660.0,TFS 09,318.0,656.0,K,V,6.0,"(Id="""")",,
4661,4661.0,TFS 10,287.0,692.0,G,V,9.0,"(Id="""")",,
4662,4662.0,TFS 11,280.0,716.0,M,V,7.0,"(Id="""")",,
4663,4663.0,TFS 12,274.0,740.0,M,V,7.0,"(Id="""")",,
4664,4664.0,TFS 13,268.0,764.0,M,V,2.0,"(Id="""")",,
4665,4665.0,TFS 14,258.0,815.0,M,V,7.0,"(Id="""")",,
4666,4666.0,TFS 15,256.0,841.0,K,V,5.0,"(Id="""")",,
4667,4667.0,TFS 16,253.0,868.0,M,V,5.0,"(Id="""")",,
4668,4668.0,TFS 17,251.0,894.0,M,V,6.0,"(Id="""")",,
4669,4669.0,TFS 18,248.0,921.0,M,V,0.0,"(Id="""")",,
4670,4670.0,TFS 19,304.0,1064.0,M,V,1.0,"(Id="""")",,
4671,4671.0,TFS 20,285.0,1084.0,M,V,2.0,"(Id="""")",,
4672,4672.0,TFS 21,267.0,1104.0,K,V,2.0,"(Id="""")",,
4673,4673.0,TFS 22,248.0,1124.0,M,V,0.0,"(Id="""")",,
4674,4674.0,TFS 23,230.0,1144.0,M,V,6.0,"(Id="""")",,
4675,4675.0,TFS 24,204.0,1192.0,M,V,1.0,"(Id="""")",,
4676,4676.0,TFS 25,197.0,1220.0,M,V,4.0,"(Id="""")",,
4677,4677.0,TFS 26,191.0,1248.0,M,V,1.0,"(Id="""")",,
4678,4678.0,TFS 27,185.0,1276.0,M,V,7.0,"(Id="""")",,
4679,4679.0,TFS 28,179.0,1304.0,A,V,2.0,"(Id="""")",,
4680,4680.0,TFS 29,173.0,1332.0,M,V,2.0,"(Id="""")",,
4681,4681.0,TFS 30,167.0,1360.0,M,V,5.0,"(Id="""")",,
4682,4682.0,TFS 31,161.0,1388.0,M,V,6.0,"(Id="""")",,
4683,4683.0,TFS 32,155.0,1416.0,G,V,6.0,"(Id="""")",,
4684,4684.0,TFS 33,149.0,1444.0,M,V,0.0,"(Id="""")",,
4685,4685.0,TFS 34,143.0,1472.0,K,V,9.0,"(Id="""")",,
4686,4686.0,TFS 35,137.0,1500.0,M,V,2.0,"(Id="""")",,
4687,4687.0,TFS 36,131.0,1528.0,K,V,2.0,"(Id="""")",,
4688,4688.0,TFS 37,125.0,1556.0,G,V,8.0,"(Id="""")",,
4689,4689.0,TFS 38,119.0,1584.0,G,V,0.0,"(Id="""")",,
4690,4690.0,TFS 39,113.0,1612.0,M,V,5.0,"(Id="""")",,
4691,4691.0,TFS 40,107.0,1640.0,M,V,7.0,"(Id="""")",,
4692,4692.0,TFS 41,101.0,1668.0,M,V,8.0,"(Id="""")",,
4693,4693.0,TFS 42,95.0,1696.0,K,V,2.0,"(Id="""")",,
4694,4694.0,ER 001,-82.0,530.0,M,V,1.0,"(Id="""")",,
4695,4695.0,ER 002,-86.0,555.0,M,V,2.0,"(Id="""")",,
4696,4696.0,ER 003,-90.0,580.0,M,V,0.0,"(Id="""")",,
4697,4697.0,ER 004,-94.0,605.0,M,V,3.0,"(Id="""")",,
4698,4698.0,ER 005,-98.0,630.0,G,V,8.0,"(Id="""")",,
4699,4699.0,ER 006,-102.0,655.0,G,V,6.0,"(Id="""")",,
4700,4700.0,ER 007,-112.0,708.0,M,V,9.0,"(Id="""")",,
4701,4701.0,ER 008,-120.0,733.0,M,V,6.0,"(Id="""")",,
4702,4702.0,ER 009,-128.0,758.0,M,V,1.0,"(Id="""")",,
4703,4703.0,ER 010,-136.0,783.0,M,V,9.0,"(Id="""")",,
4704,4704.0,ER 011,-134.0,822.0,M,V,2.0,"(Id="""")",,
4705,4705.0,ER 012,-126.0,842.0,G,V,6.0,"(Id="""")",,
4706,4706.0,ER 013,-118.0,862.0,M,V,2.0,"(Id="""")",,
4707,4707.0,ER 014,-102.0,909.0,M,V,1.0,"(Id="""")",,
4708,4708.0,ER 015,-92.0,934.0,G,V,9.0,"(Id="""")",,
4709,4709.0,ER 016,-82.0,959.0,M,V,9.0,"(Id="""")",,
4710,4710.0,ER 017,-92.0,1005.0,G,V,9.0,"(Id="""")",,
4711,4711.0,ER 018,-112.0,1025.0,M,V,6.0,"(Id="""")",,
4712,4712.0,ER 019,-116.0,1065.0,M,V,8.0,"(Id="""")",,
4713,4713.0,ER 020,-117.0,1093.0,M,V,0.0,"(Id="""")",,
4714,4714.0,ER 021,-117.0,1122.0,M,V,0.0,"(Id="""")",,
4715,4715.0,ER 022,-118.0,1150.0,M,V,9.0,"(Id="""")",,
4716,4716.0,ER 023,-118.0,1179.0,M,V,9.0,"(Id="""")",,
4717,4717.0,ER 024,-119.0,1207.0,M,V,1.0,"(Id="""")",,
4718,4718.0,ER 025,-119.0,1236.0,G,V,8.0,"(Id="""")",,
4719,4719.0,ER 026,-120.0,1264.0,M,V,0.0,"(Id="""")",,
4720,4720.0,ER 027,-121.0,1293.0,M,V,3.0,"(Id="""")",,
4721,4721.0,ER 028,-122.0,1321.0,M,V,4.0,"(Id="""")",,
4722,4722.0,ER 029,-122.0,1350.0,M,V,7.0,"(Id="""")",,
4723,4723.0,ER 030,-123.0,1378.0,M,V,4.0,"(Id="""")",,
4724,4724.0,ER 031,-123.0,1407.0,F,V,3.0,"(Id="""")",,
4725,4725.0,ER 032,-124.0,1436.0,M,V,3.0,"(Id="""")",,
